"@いっしー・乗り鉄","I'm at ララガーデン川口 in 川口市, 埼玉県 https://t.co/oREyS5gIWL","埼玉県","Tue Apr 05 15:43:19 JST 2016","35.80526855","139.69862857"
"@なつわふたー＠シャンプーの匂いがするZ2","I'm at みずほ台駅 (Mizuhodai Sta.) (TJ16) in 富士見市, 埼玉県 https://t.co/kIhT6VYPBS","埼玉県","Tue Apr 05 15:43:20 JST 2016","35.83838691","139.55086624"
"@南谷　賢朗","I'm at 出光 西日本宇佐美 8号金沢SS in 金沢市, 石川県 https://t.co/xHeOQYPaXx","石川県","Tue Apr 05 15:43:21 JST 2016","36.61040789","136.67630553"
"@genson","I'm at マクドナルド 川西加茂店 in 川西市, 兵庫県 https://t.co/F2KIfqwvsg","兵庫県","Tue Apr 05 15:43:24 JST 2016","34.81382147","135.41104658"
"@わんこ","I'm at なか卯 千林大宮店 in 大阪市, 大阪府 https://t.co/LcV6s1W6X9","大阪府","Tue Apr 05 15:43:28 JST 2016","34.72501872","135.54934591"
"@カオピタ@ピタツー","I'm at セブンイレブン 長岡土合店 in 長岡市, 新潟県 https://t.co/MhA7LjrZ7h","新潟県","Tue Apr 05 15:43:36 JST 2016","37.43503048","138.85510872"
"@Hiromu™","I'm at ラウンドワン 習志野店 in 習志野市, 千葉県 https://t.co/mhuj7eBmrr","千葉県","Tue Apr 05 15:43:37 JST 2016","35.65966734","140.02253294"
"@こーやま","I'm at モレラ岐阜 - @maleragifu in 本巣市, 岐阜県 https://t.co/CuIAbnYJrc","岐阜県","Tue Apr 05 15:43:39 JST 2016","35.45542651","136.67288303"
"@きょん","I'm at ポルチェリーノ in 石川県金沢市 https://t.co/ZeI9dEush0","石川県","Tue Apr 05 15:43:39 JST 2016","36.57072592","136.65707443"
"@林愛一郎Aiichiro HAYASHI","I'm at 横浜北寺尾郵便局 in 横浜市, 神奈川県 https://t.co/rUBLBUpGom","神奈川県","Tue Apr 05 15:43:41 JST 2016","35.51251356","139.64285016"
"@Suncica@トランクおじさん","I'm at 相模大野駅 (Sagami-Ono Sta.)(OH28) - @odakyuline_info in 相模原市, 神奈川県 https://t.co/PL77hKT7d2","神奈川県","Tue Apr 05 15:43:42 JST 2016","35.53199049","139.43761826"
"@リゼルリィ㌠＠アリスの兄貴になりたい","I'm at 武蔵野線 綾瀬川橋梁 in 川口市 / 越谷市, 埼玉県 https://t.co/gdVvGiaZBF","埼玉県","Tue Apr 05 15:43:43 JST 2016","35.875937","139.757812"
"@ののたん(命名:鈴蘭)❤鈴蘭党(◯∀◯)","I'm at ハローワーク大垣 in 大垣市, 岐阜県 https://t.co/jrjuwrHUoy","岐阜県","Tue Apr 05 15:43:45 JST 2016","35.366606","136.62652"
"@スイッチ＠芽瑠だるま","I'm at ドトールコーヒーショップ 京都ポルタ店 in 京都市, 京都府 https://t.co/4qgZM0NfCv https://t.co/daCblgnxY5","京都府","Tue Apr 05 15:43:46 JST 2016","34.98684935","135.7581214"
"@あべけん(G)","I'm at 上野駅 不忍口 https://t.co/SLbqlW90eW","","Tue Apr 05 15:43:47 JST 2016","35.71155715","139.77536447"
"@はねちゃん@黄CB","I'm at 東山線 城下駅 in 岡山市北区, 岡山県 https://t.co/EK963SWCLg","岡山県","Tue Apr 05 15:43:48 JST 2016","34.66562953","133.92981596"
"@ともくん 5番 '16","I'm at 姫路市立動物園 in 姫路市, 兵庫県 https://t.co/oHvFoMyDEJ https://t.co/qb1N3PYBw5","兵庫県","Tue Apr 05 15:43:53 JST 2016","34.83675","134.69436892"
"@titty@会社の犬㌠","I'm at EXPASA海老名 上り in 海老名市, 神奈川県 https://t.co/xJu4W5cwF2","神奈川県","Tue Apr 05 15:43:55 JST 2016","35.43221143","139.39913929"
"@ティー太郎@ジェクトシュートの人","I'm at 村井駅 (Murai Sta.) in 松本市, 長野県 https://t.co/yHlf1PvWlD","長野県","Tue Apr 05 15:44:01 JST 2016","36.17435291","137.9560411"
"@結⃝城⃝秀⃝康⃝ 受験生(仮)","I'm at 新宿駅 (Shinjuku Sta.) in 新宿区, 東京都 w/ @po_1956 https://t.co/TLWmz54MZV","東京都","Tue Apr 05 15:44:13 JST 2016","35.69080269","139.70027923"
"@お漬け物","I'm at 大阪城公園 (Osaka Castle Park) in 大阪市, 大阪府 https://t.co/Zf1dnTVgDv","大阪府","Tue Apr 05 15:44:22 JST 2016","34.68866302","135.53009033"
